date,loc,latitude,longitude,res,unit
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,7.61,None
2011-08-30,AZDEQ_SW-55,33.6769444,-111.1541667,8.61,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,8.52,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,8.35,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,7.8,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,7.39,None
2011-08-30,AZDEQ_SW-55,33.6769444,-111.1541667,7.96,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,8.56,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,8.56,None
2011-08-30,AZDEQ_SW-55,33.6769444,-111.1541667,7.59,None
2011-08-30,AZDEQ_SW-55,33.6769444,-111.1541667,8.65,None
2011-08-30,AZDEQ_SW-55,33.6769444,-111.1541667,8.64,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,7.53,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,8.21,None
2011-08-30,AZDEQ_SW-55,33.6769444,-111.1541667,8.06,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,7.54,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,8.42,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,8.4,None
2011-06-29,AZDEQ_SW-55,33.6769444,-111.1541667,7.9,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.52,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,7.43,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.53,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,7.49,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,7.62,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.48,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.42,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.45,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.53,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.41,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.36,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.54,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,7.81,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.53,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.02,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.43,None
2012-05-02,AZDEQ_SW-55,33.6769444,-111.1541667,8.51,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.33,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.12,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.44,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.44,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.49,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.68,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.4,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.55,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.36,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.3,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.33,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.64,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.45,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.44,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.77,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.45,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.26,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.48,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,6.3,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.44,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.35,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.7,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.36,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.36,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.43,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.32,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.36,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.63,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.91,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.32,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.33,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.99,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.33,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.31,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.3,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.23,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.59,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.31,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.32,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.55,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.36,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.28,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,8.33,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.54,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.17,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.7,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,8.11,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.49,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.54,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.45,None
2015-09-16,AZDEQ_SW-55,33.6769444,-111.1541667,7.43,None
2015-06-03,AZDEQ_SW-55,33.6769444,-111.1541667,7.51,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,7.83,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.35,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.26,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,7.74,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.35,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.35,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.35,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.34,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,7.98,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.36,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.07,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.49,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,7.92,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.35,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,7.69,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,7.88,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.17,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.35,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,7.77,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,8.35,None
2016-05-24,AZDEQ_SW-55,33.6769444,-111.1541667,7.92,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.73,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.32,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,8.06,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,8.21,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,8.21,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,8.56,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,8.45,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,8.19,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.73,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.36,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,8.21,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.57,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.45,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,8.21,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.34,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.31,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,8.21,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.89,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.33,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.4,None
1996-06-11,AZDEQ_SW-56,33.6655556,-111.0519444,7.95,None
2000-05-22,AZDEQ_SW-56,33.6655556,-111.0519444,8.86,None
2000-06-22,AZDEQ_SW-56,33.6655556,-111.0519444,8.5,None
2000-07-27,AZDEQ_SW-56,33.6655556,-111.0519444,8.34,None
2000-09-15,AZDEQ_SW-56,33.6655556,-111.0519444,8.71,None
2000-08-22,AZDEQ_SW-56,33.6655556,-111.0519444,8.39,None
2000-12-13,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2000-03-22,AZDEQ_SW-56,33.6655556,-111.0519444,8.34,None
2000-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.49,None
2000-10-21,AZDEQ_SW-56,33.6655556,-111.0519444,8.32,None
2000-03-18,AZDEQ_SW-56,33.6655556,-111.0519444,7.8,None
2001-10-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.51,None
2001-02-21,AZDEQ_SW-56,33.6655556,-111.0519444,8.67,None
2001-05-17,AZDEQ_SW-56,33.6655556,-111.0519444,8.85,None
2002-07-19,AZDEQ_SW-56,33.6655556,-111.0519444,7.78,None
2003-05-29,AZDEQ_SW-56,33.6655556,-111.0519444,7.22,None
2003-05-29,AZDEQ_SW-56,33.6655556,-111.0519444,7.93,None
2003-03-06,AZDEQ_SW-56,33.6655556,-111.0519444,8.28,None
2003-05-29,AZDEQ_SW-56,33.6655556,-111.0519444,6.96,None
2003-03-06,AZDEQ_SW-56,33.6655556,-111.0519444,8.3,None
2003-05-29,AZDEQ_SW-56,33.6655556,-111.0519444,8.74,None
2003-05-29,AZDEQ_SW-56,33.6655556,-111.0519444,8.78,None
2003-03-06,AZDEQ_SW-56,33.6655556,-111.0519444,8.31,None
2003-12-17,AZDEQ_SW-56,33.6655556,-111.0519444,8.1,None
2003-12-17,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2003-05-29,AZDEQ_SW-56,33.6655556,-111.0519444,7.4,None
2003-03-06,AZDEQ_SW-56,33.6655556,-111.0519444,7.6,None
2003-08-19,AZDEQ_SW-56,33.6655556,-111.0519444,8.6,None
2003-04-08,AZDEQ_SW-56,33.6655556,-111.0519444,8.06,None
2003-08-19,AZDEQ_SW-56,33.6655556,-111.0519444,8.9,None
2003-05-29,AZDEQ_SW-56,33.6655556,-111.0519444,8.3,None
2003-05-29,AZDEQ_SW-56,33.6655556,-111.0519444,8.6,None
2003-05-29,AZDEQ_SW-56,33.6655556,-111.0519444,8.66,None
2004-05-28,AZDEQ_SW-56,33.6655556,-111.0519444,8.49,None
2004-05-28,AZDEQ_SW-56,33.6655556,-111.0519444,8.6,None
2004-10-08,AZDEQ_SW-56,33.6655556,-111.0519444,8.39,None
2004-03-09,AZDEQ_SW-56,33.6655556,-111.0519444,8.03,None
2004-03-09,AZDEQ_SW-56,33.6655556,-111.0519444,8.44,None
2004-03-09,AZDEQ_SW-56,33.6655556,-111.0519444,8.48,None
2004-10-08,AZDEQ_SW-56,33.6655556,-111.0519444,7.66,None
2004-10-08,AZDEQ_SW-56,33.6655556,-111.0519444,7.65,None
2004-05-28,AZDEQ_SW-56,33.6655556,-111.0519444,8.62,None
2004-05-28,AZDEQ_SW-56,33.6655556,-111.0519444,8.62,None
2004-10-08,AZDEQ_SW-56,33.6655556,-111.0519444,8.21,None
2004-03-09,AZDEQ_SW-56,33.6655556,-111.0519444,7.84,None
2004-05-28,AZDEQ_SW-56,33.6655556,-111.0519444,8.6,None
2004-09-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.2,None
2004-03-09,AZDEQ_SW-56,33.6655556,-111.0519444,8.1,None
2004-05-28,AZDEQ_SW-56,33.6655556,-111.0519444,8.54,None
2004-03-09,AZDEQ_SW-56,33.6655556,-111.0519444,8.1,None
2004-10-08,AZDEQ_SW-56,33.6655556,-111.0519444,8.18,None
2004-10-08,AZDEQ_SW-56,33.6655556,-111.0519444,8.31,None
2004-05-28,AZDEQ_SW-56,33.6655556,-111.0519444,7.8,None
2004-03-09,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2004-05-28,AZDEQ_SW-56,33.6655556,-111.0519444,7.9,None
2004-10-08,AZDEQ_SW-56,33.6655556,-111.0519444,8.38,None
2004-03-09,AZDEQ_SW-56,33.6655556,-111.0519444,8.42,None
2004-03-09,AZDEQ_SW-56,33.6655556,-111.0519444,8.42,None
2004-05-28,AZDEQ_SW-56,33.6655556,-111.0519444,8.2,None
2004-10-08,AZDEQ_SW-56,33.6655556,-111.0519444,8.26,None
2005-04-13,AZDEQ_SW-56,33.6655556,-111.0519444,7.34,None
2005-04-13,AZDEQ_SW-56,33.6655556,-111.0519444,8.03,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,8.54,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,7.43,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.4,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.61,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.37,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,8.36,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,7.87,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,7.15,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.41,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.37,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.43,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,7.5,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.11,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,7.22,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,8.54,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.41,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,7.37,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.61,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.55,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.11,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,7.4,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,8.52,None
2006-06-20,AZDEQ_SW-56,33.6655556,-111.0519444,8.54,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.55,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.4,None
2006-04-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.43,None
2007-09-24,AZDEQ_SW-56,33.6655556,-111.0519444,8.35,None
2007-12-19,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.98,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.42,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.47,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.93,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.94,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.17,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.73,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.77,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.46,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.51,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.95,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.44,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.45,None
2008-04-21,AZDEQ_SW-56,33.6655556,-111.0519444,8.39,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.53,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.21,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.05,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.3,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.85,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.44,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.48,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.21,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.34,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,8.96,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.13,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.04,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.97,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.36,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,9.28,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,8.61,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,7.2,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.92,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.71,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.1,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.54,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.54,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.97,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.43,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.15,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.4,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.19,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,8.88,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.84,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.88,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,8.49,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.41,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,9.31,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.54,None
2008-04-21,AZDEQ_SW-56,33.6655556,-111.0519444,7.44,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.98,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.16,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.98,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.42,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.81,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.08,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,9.13,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,9.27,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.24,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.98,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.0,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.82,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.95,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.37,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.45,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.91,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.16,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.04,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,9.28,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.75,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.54,None
2008-01-22,AZDEQ_SW-56,33.6655556,-111.0519444,7.67,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,9.3,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,9.28,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.2,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,8.5,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.87,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.43,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,9.28,None
2008-07-21,AZDEQ_SW-56,33.6655556,-111.0519444,8.78,None
2008-06-02,AZDEQ_SW-56,33.6655556,-111.0519444,8.46,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.1,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.98,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.01,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.02,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.02,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,7.98,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.02,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.08,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.12,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.75,None
2008-06-02,AZDEQ_SW-56,33.6655556,-111.0519444,7.53,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.79,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,7.45,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.28,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.42,None
2008-02-12,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,8.38,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.54,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.89,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.48,None
2008-09-23,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2008-05-07,AZDEQ_SW-56,33.6655556,-111.0519444,7.95,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.34,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.4,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.16,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.11,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,7.83,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,7.76,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.1,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.18,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.2,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.41,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.3,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.14,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.41,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.11,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.04,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.44,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.42,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,7.0,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.12,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.38,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,7.96,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,7.8,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.13,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.06,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.14,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,7.96,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.13,None
2009-05-05,AZDEQ_SW-56,33.6655556,-111.0519444,8.41,None
2009-02-18,AZDEQ_SW-56,33.6655556,-111.0519444,8.09,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.51,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.01,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.53,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,7.66,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,7.59,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.51,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.59,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,7.32,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,7.5,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.51,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.0,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.52,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,7.37,None
2011-06-30,AZDEQ_SW-56,33.6655556,-111.0519444,8.13,None
