Prod. Year,Prod Qtr.,Mine ID,Subunit,Type,Quarterly Hrs.,Coal Prod.,Avg. Empl Cnt.
1994,19944,0200137,99,OFFICE WORKERS AT MINE SITE,"19,214 ",,36 
1993,19931,0200137,03,"STRIP, QUARY, OPEN PIT","202,676 ",,371 
1993,19931,0200137,99,OFFICE WORKERS AT MINE SITE,"27,638 ",,45 
1993,19932,0200137,03,"STRIP, QUARY, OPEN PIT","184,136 ",,403 
1993,19932,0200137,99,OFFICE WORKERS AT MINE SITE,"25,110 ",,55 
1993,19933,0200137,03,"STRIP, QUARY, OPEN PIT","200,739 ",,377 
1993,19933,0200137,99,OFFICE WORKERS AT MINE SITE,"27,373 ",,51 
1993,19934,0200137,03,"STRIP, QUARY, OPEN PIT","174,232 ",,335 
1993,19934,0200137,99,OFFICE WORKERS AT MINE SITE,"23,759 ",,46 
1992,19921,0200137,03,"STRIP, QUARY, OPEN PIT","221,422 ",,415 
1992,19921,0200137,99,OFFICE WORKERS AT MINE SITE,"30,194 ",,57 
1992,19922,0200137,03,"STRIP, QUARY, OPEN PIT","183,742 ",,414 
1992,19922,0200137,99,OFFICE WORKERS AT MINE SITE,"25,056 ",,57 
1992,19923,0200137,03,"STRIP, QUARY, OPEN PIT","220,105 ",,425 
1992,19923,0200137,99,OFFICE WORKERS AT MINE SITE,"30,014 ",,58 
1992,19924,0200137,03,"STRIP, QUARY, OPEN PIT","217,538 ",,417 
1992,19924,0200137,99,OFFICE WORKERS AT MINE SITE,"29,664 ",,56 
1991,19911,0200137,03,"STRIP, QUARY, OPEN PIT","209,297 ",,396 
1991,19911,0200137,99,OFFICE WORKERS AT MINE SITE,"28,540 ",,54 
1991,19912,0200137,03,"STRIP, QUARY, OPEN PIT","190,051 ",,414 
1991,19912,0200137,99,OFFICE WORKERS AT MINE SITE,"25,916 ",,57 
1991,19913,0200137,03,"STRIP, QUARY, OPEN PIT","229,457 ",,431 
1991,19913,0200137,99,OFFICE WORKERS AT MINE SITE,"31,289 ",,58 
1991,19914,0200137,03,"STRIP, QUARY, OPEN PIT","189,322 ",,422 
1991,19914,0200137,30,MILL OPERATION/PREPARATION PLANT,"25,817 ",,58 
1990,19901,0200137,03,"STRIP, QUARY, OPEN PIT","194,018 ",,359 
1990,19901,0200137,99,OFFICE WORKERS AT MINE SITE,"26,457 ",,49 
1990,19902,0200137,03,"STRIP, QUARY, OPEN PIT","170,753 ",,366 
1990,19902,0200137,99,OFFICE WORKERS AT MINE SITE,"23,283 ",,49 
1990,19903,0200137,03,"STRIP, QUARY, OPEN PIT","206,049 ",,363 
1990,19903,0200137,99,OFFICE WORKERS AT MINE SITE,"28,098 ",,50 
1990,19904,0200137,03,"STRIP, QUARY, OPEN PIT","175,342 ",,374 
1990,19904,0200137,99,OFFICE WORKERS AT MINE SITE,"23,910 ",,51 
1989,19891,0200137,03,"STRIP, QUARY, OPEN PIT","101,179 ",,315 
1989,19891,0200137,99,OFFICE WORKERS AT MINE SITE,"26,069 ",,43 
1989,19892,0200137,03,"STRIP, QUARY, OPEN PIT","166,925 ",,334 
1989,19892,0200137,99,OFFICE WORKERS AT MINE SITE,"22,763 ",,45 
1989,19893,0200137,03,"STRIP, QUARY, OPEN PIT","204,807 ",,341 
1989,19893,0200137,99,OFFICE WORKERS AT MINE SITE,"27,927 ",,46 
1989,19894,0200137,03,"STRIP, QUARY, OPEN PIT","168,122 ",,377 
1989,19894,0200137,99,OFFICE WORKERS AT MINE SITE,"22,926 ",,34 
1988,19881,0200137,03,"STRIP, QUARY, OPEN PIT","182,249 ",,318 
1988,19881,0200137,99,OFFICE WORKERS AT MINE SITE,"24,852 ",,44 
1988,19882,0200137,03,"STRIP, QUARY, OPEN PIT","161,827 ",,323 
1988,19882,0200137,99,OFFICE WORKERS AT MINE SITE,"22,067 ",,44 
1988,19883,0200137,03,"STRIP, QUARY, OPEN PIT","193,759 ",,319 
1988,19883,0200137,99,OFFICE WORKERS AT MINE SITE,"26,421 ",,44 
1988,19884,0200137,03,"STRIP, QUARY, OPEN PIT","164,443 ",,321 
1988,19884,0200137,99,OFFICE WORKERS AT MINE SITE,"22,423 ",,44 
1987,19871,0200137,03,"STRIP, QUARY, OPEN PIT","136,303 ",,330 
1987,19871,0200137,99,OFFICE WORKERS AT MINE SITE,"18,587 ",,40 
1987,19872,0200137,03,"STRIP, QUARY, OPEN PIT","168,653 ",,304 
1987,19872,0200137,99,OFFICE WORKERS AT MINE SITE,"22,998 ",,42 
1987,19873,0200137,03,"STRIP, QUARY, OPEN PIT","168,382 ",,301 
1987,19873,0200137,99,OFFICE WORKERS AT MINE SITE,"2,045 ",,41 
1987,19874,0200137,03,"STRIP, QUARY, OPEN PIT","202,391 ",,320 
1987,19874,0200137,99,OFFICE WORKERS AT MINE SITE,"2,458 ",,44 
1986,19861,0200137,03,"STRIP, QUARY, OPEN PIT","122,084 ",,263 
1986,19861,0200137,99,OFFICE WORKERS AT MINE SITE,"16,648 ",,36 
1986,19862,0200137,03,"STRIP, QUARY, OPEN PIT","150,354 ",,266 
1986,19862,0200137,99,OFFICE WORKERS AT MINE SITE,"20,503 ",,36 
1986,19863,0200137,03,"STRIP, QUARY, OPEN PIT","131,615 ",,264 
1986,19863,0200137,99,OFFICE WORKERS AT MINE SITE,"17,947 ",,36 
1986,19864,0200137,03,"STRIP, QUARY, OPEN PIT","172,948 ",,282 
1986,19864,0200137,99,OFFICE WORKERS AT MINE SITE,"20,754 ",,37 
1985,19851,0200137,03,"STRIP, QUARY, OPEN PIT","33,921 ",,212 
1985,19851,0200137,99,OFFICE WORKERS AT MINE SITE,"4,626 ",,28 
1985,19852,0200137,03,"STRIP, QUARY, OPEN PIT","103,413 ",,185 
1985,19852,0200137,99,OFFICE WORKERS AT MINE SITE,"14,102 ",,25 
1985,19853,0200137,03,"STRIP, QUARY, OPEN PIT","138,440 ",,249 
1985,19853,0200137,99,OFFICE WORKERS AT MINE SITE,"16,927 ",,34 
1985,19854,0200137,03,"STRIP, QUARY, OPEN PIT","122,357 ",,256 
1985,19854,0200137,99,OFFICE WORKERS AT MINE SITE,"16,685 ",,35 
1984,19841,0200137,03,"STRIP, QUARY, OPEN PIT","160,816 ",,185 
1984,19841,0200137,99,OFFICE WORKERS AT MINE SITE,"14,473 ",,17 
1984,19842,0200137,03,"STRIP, QUARY, OPEN PIT","24,350 ",,67 
1984,19842,0200137,99,OFFICE WORKERS AT MINE SITE,"3,840 ",,7 
1984,19843,0200137,03,"STRIP, QUARY, OPEN PIT","42,219 ",,94 
1984,19843,0200137,99,OFFICE WORKERS AT MINE SITE,"6,309 ",,14 
1984,19844,0200137,03,"STRIP, QUARY, OPEN PIT","102,025 ",,243 
1984,19844,0200137,99,OFFICE WORKERS AT MINE SITE,"13,913 ",,31 
1983,19831,0200137,03,"STRIP, QUARY, OPEN PIT","288,256 ",,563 
1983,19831,0200137,99,OFFICE WORKERS AT MINE SITE,"7,680 ",,15 
1983,19832,0200137,03,"STRIP, QUARY, OPEN PIT","305,240 ",,587 
1983,19832,0200137,99,OFFICE WORKERS AT MINE SITE,"9,880 ",,19 
1983,19833,0200137,03,"STRIP, QUARY, OPEN PIT","426,880 ",,550 
1983,19833,0200137,99,OFFICE WORKERS AT MINE SITE,"12,512 ",,17 
1983,19834,0200137,03,"STRIP, QUARY, OPEN PIT","407,744 ",,554 
1983,19834,0200137,99,OFFICE WORKERS AT MINE SITE,"10,304 ",,14 
