date,loc,latitude,longitude,res
2001,AZDEQ_SW-1540,33.2133333,-110.9994444,29.0
2003,AZDEQ_SW-1540,33.2133333,-110.9994444,16.0
2004,AZDEQ_SW-1540,33.2133333,-110.9994444,25.0
2005,AZDEQ_SW-1540,33.2133333,-110.9994444,32.0
2006,AZDEQ_SW-1540,33.2133333,-110.9994444,5.8
2007,AZDEQ_SW-1540,33.2133333,-110.9994444,28.0
2008,AZDEQ_SW-1540,33.2133333,-110.9994444,132.0
2009,AZDEQ_SW-1540,33.2133333,-110.9994444,14.0
2010,AZDEQ_SW-1540,33.2133333,-110.9994444,16.0
2011,AZDEQ_SW-1540,33.2133333,-110.9994444,9.0
2012,AZDEQ_SW-1540,33.2133333,-110.9994444,10.0
2013,AZDEQ_SW-1540,33.2133333,-110.9994444,9.299999999999999
2014,AZDEQ_SW-1540,33.2133333,-110.9994444,8.200000000000001
2019,AZDEQ_SW-1540,33.2133333,-110.9994444,69.0
2020,AZDEQ_SW-1540,33.2133333,-110.9994444,14.0
2005,AZDEQ_SW-303,33.7388033,-109.0971569,0.363
2006,AZDEQ_SW-303,33.7388033,-109.0971569,0.352
2011,AZDEQ_SW-303,33.7388033,-109.0971569,17.0
2017,AZDEQ_SW-303,33.7388033,-109.0971569,0.68
2018,AZDEQ_SW-303,33.7388033,-109.0971569,1.1
2020,AZDEQ_SW-303,33.7388033,-109.0971569,0.7
1991,AZDEQ_SW-599,34.94675,-113.6166667,15.0
1992,AZDEQ_SW-599,34.94675,-113.6166667,16.0
2003,AZDEQ_SW-599,34.94675,-113.6166667,0.633
2004,AZDEQ_SW-599,34.94675,-113.6166667,0.42
2017,AZDEQ_SW-599,34.94675,-113.6166667,1.2
2018,AZDEQ_SW-599,34.94675,-113.6166667,0.54
1992,AZDEQ_SW-119,32.8955556,-110.5677778,16.0
2005,AZDEQ_SW-119,32.8955556,-110.5677778,1.32
2014,AZDEQ_SW-119,32.8955556,-110.5677778,10.4
2016,AZDEQ_SW-119,32.8955556,-110.5677778,2.8
2017,AZDEQ_SW-119,32.8955556,-110.5677778,0.93
2018,AZDEQ_SW-119,32.8955556,-110.5677778,0.83
1990,AZDEQ_SW-1056,34.0451667,-112.7101111,55.0
1991,AZDEQ_SW-1056,34.0451667,-112.7101111,34.0
1993,AZDEQ_SW-1056,34.0451667,-112.7101111,25.0
1999,AZDEQ_SW-1056,34.0451667,-112.7101111,610.0
2002,AZDEQ_SW-1056,34.0451667,-112.7101111,1.3
2003,AZDEQ_SW-1056,34.0451667,-112.7101111,11.0
2004,AZDEQ_SW-1056,34.0451667,-112.7101111,0.37
2005,AZDEQ_SW-1056,34.0451667,-112.7101111,1.71
2018,AZDEQ_SW-1056,34.0451667,-112.7101111,3.2
2019,AZDEQ_SW-1056,34.0451667,-112.7101111,1.0
1988,AZDEQ_SW-207,33.9811389,-111.3021944,35.0
1990,AZDEQ_SW-207,33.9811389,-111.3021944,32.0
1991,AZDEQ_SW-207,33.9811389,-111.3021944,38.0
1992,AZDEQ_SW-207,33.9811389,-111.3021944,42.0
1993,AZDEQ_SW-207,33.9811389,-111.3021944,11.0
1996,AZDEQ_SW-207,33.9811389,-111.3021944,50.0
1997,AZDEQ_SW-207,33.9811389,-111.3021944,12.0
2003,AZDEQ_SW-207,33.9811389,-111.3021944,17.0
2004,AZDEQ_SW-207,33.9811389,-111.3021944,0.5
2005,AZDEQ_SW-207,33.9811389,-111.3021944,1.02
2006,AZDEQ_SW-207,33.9811389,-111.3021944,0.418
1991,AZDEQ_SW-265,34.2333333,-112.546,39.0
1992,AZDEQ_SW-265,34.2333333,-112.546,28.0
1995,AZDEQ_SW-265,34.2333333,-112.546,14.0
1999,AZDEQ_SW-265,34.2333333,-112.546,1100.0
2003,AZDEQ_SW-265,34.2333333,-112.546,0.46
2004,AZDEQ_SW-265,34.2333333,-112.546,0.47
2005,AZDEQ_SW-265,34.2333333,-112.546,1.89
2003,AZDEQ_SW-1575,34.0856111,-111.7110833,10.0
2004,AZDEQ_SW-1575,34.0856111,-111.7110833,10.0
2005,AZDEQ_SW-1575,34.0856111,-111.7110833,101.0
2006,AZDEQ_SW-1575,34.0856111,-111.7110833,15.0
2008,AZDEQ_SW-1575,34.0856111,-111.7110833,11.0
2013,AZDEQ_SW-1575,34.0856111,-111.7110833,15.0
1987,AZDEQ_SW-139,31.3369444,-110.8498056,34.0
1988,AZDEQ_SW-139,31.3369444,-110.8498056,42.0
1989,AZDEQ_SW-139,31.3369444,-110.8498056,14.0
1992,AZDEQ_SW-139,31.3369444,-110.8498056,11.0
1993,AZDEQ_SW-139,31.3369444,-110.8498056,24.0
1994,AZDEQ_SW-139,31.3369444,-110.8498056,11.0
1999,AZDEQ_SW-139,31.3369444,-110.8498056,82.0
2000,AZDEQ_SW-437,33.0466389,-109.4372778,81.0
2001,AZDEQ_SW-437,33.0466389,-109.4372778,13.0
2002,AZDEQ_SW-437,33.0466389,-109.4372778,4.7
2003,AZDEQ_SW-437,33.0466389,-109.4372778,13.0
2004,AZDEQ_SW-437,33.0466389,-109.4372778,28.0
2005,AZDEQ_SW-437,33.0466389,-109.4372778,2.1
1987,AZDEQ_SW-151,31.5362778,-110.7618611,8.0
1988,AZDEQ_SW-151,31.5362778,-110.7618611,35.0
1989,AZDEQ_SW-151,31.5362778,-110.7618611,22.0
1991,AZDEQ_SW-151,31.5362778,-110.7618611,10.0
1992,AZDEQ_SW-151,31.5362778,-110.7618611,5.0
1993,AZDEQ_SW-151,31.5362778,-110.7618611,18.0
1987,AZDEQ_SW-976,34.6704778,-110.0445528,22.0
1988,AZDEQ_SW-976,34.6704778,-110.0445528,80.0
1990,AZDEQ_SW-976,34.6704778,-110.0445528,17.0
1991,AZDEQ_SW-976,34.6704778,-110.0445528,612.0
1992,AZDEQ_SW-976,34.6704778,-110.0445528,18.0
2006,AZDEQ_SW-976,34.6704778,-110.0445528,0.257
1987,AZDEQ_SW-427,34.0155556,-112.1680556,15.0
1988,AZDEQ_SW-427,34.0155556,-112.1680556,12.0
1989,AZDEQ_SW-427,34.0155556,-112.1680556,110.0
1990,AZDEQ_SW-427,34.0155556,-112.1680556,900.0
1991,AZDEQ_SW-427,34.0155556,-112.1680556,6.0
1992,AZDEQ_SW-427,34.0155556,-112.1680556,5.0
1993,AZDEQ_SW-427,34.0155556,-112.1680556,93.0
1994,AZDEQ_SW-427,34.0155556,-112.1680556,15.0
1995,AZDEQ_SW-427,34.0155556,-112.1680556,420.0
2019,AZDEQ_SW-427,34.0155556,-112.1680556,0.68
2000,AZDEQ_SW-1959,33.0573194,-109.3003583,53.0
2001,AZDEQ_SW-1959,33.0573194,-109.3003583,27.0
2002,AZDEQ_SW-1959,33.0573194,-109.3003583,35.0
2003,AZDEQ_SW-1959,33.0573194,-109.3003583,2.5
2004,AZDEQ_SW-1959,33.0573194,-109.3003583,6.2
2005,AZDEQ_SW-1959,33.0573194,-109.3003583,3.9
2002,AZDEQ_SW-1565,33.5196472,-112.2725333,24.0
2003,AZDEQ_SW-1565,33.5196472,-112.2725333,10.0
2004,AZDEQ_SW-1565,33.5196472,-112.2725333,10.0
2005,AZDEQ_SW-1565,33.5196472,-112.2725333,17.0
2006,AZDEQ_SW-1565,33.5196472,-112.2725333,14.0
2007,AZDEQ_SW-1565,33.5196472,-112.2725333,12.0
2000,AZDEQ_SW-1960,33.0549972,-109.2978333,100.0
2001,AZDEQ_SW-1960,33.0549972,-109.2978333,12.0
2002,AZDEQ_SW-1960,33.0549972,-109.2978333,43.0
2003,AZDEQ_SW-1960,33.0549972,-109.2978333,3.6
2004,AZDEQ_SW-1960,33.0549972,-109.2978333,19.0
2005,AZDEQ_SW-1960,33.0549972,-109.2978333,2.7
1987,AZDEQ_SW-480,33.0072222,-109.315,420.0
1988,AZDEQ_SW-480,33.0072222,-109.315,360.0
1990,AZDEQ_SW-480,33.0072222,-109.315,900.0
1991,AZDEQ_SW-480,33.0072222,-109.315,140.0
1992,AZDEQ_SW-480,33.0072222,-109.315,4200.0
1993,AZDEQ_SW-480,33.0072222,-109.315,1700.0
1987,AZDEQ_SW-428,33.7019444,-112.0658333,5.0
1988,AZDEQ_SW-428,33.7019444,-112.0658333,9.0
1989,AZDEQ_SW-428,33.7019444,-112.0658333,7.0
1990,AZDEQ_SW-428,33.7019444,-112.0658333,2.0
1991,AZDEQ_SW-428,33.7019444,-112.0658333,5.0
1992,AZDEQ_SW-428,33.7019444,-112.0658333,3.0
1993,AZDEQ_SW-428,33.7019444,-112.0658333,1.0
1994,AZDEQ_SW-428,33.7019444,-112.0658333,1.0
1995,AZDEQ_SW-428,33.7019444,-112.0658333,2.0
1987,AZDEQ_SW-429,33.8319444,-112.2741667,8.0
1988,AZDEQ_SW-429,33.8319444,-112.2741667,14.0
1989,AZDEQ_SW-429,33.8319444,-112.2741667,6.0
1991,AZDEQ_SW-429,33.8319444,-112.2741667,9.0
1992,AZDEQ_SW-429,33.8319444,-112.2741667,6.0
1993,AZDEQ_SW-429,33.8319444,-112.2741667,9.0
1994,AZDEQ_SW-429,33.8319444,-112.2741667,2.0
1995,AZDEQ_SW-429,33.8319444,-112.2741667,2.0
1987,AZDEQ_SW-430,32.8355556,-111.4286111,13.0
1988,AZDEQ_SW-430,32.8355556,-111.4286111,11.0
1989,AZDEQ_SW-430,32.8355556,-111.4286111,17.0
1990,AZDEQ_SW-430,32.8355556,-111.4286111,4.0
1991,AZDEQ_SW-430,32.8355556,-111.4286111,13.0
1992,AZDEQ_SW-430,32.8355556,-111.4286111,3.0
1993,AZDEQ_SW-430,32.8355556,-111.4286111,3.0
1994,AZDEQ_SW-430,32.8355556,-111.4286111,5.0
1995,AZDEQ_SW-430,32.8355556,-111.4286111,2.0
1987,AZDEQ_SW-431,34.1786111,-114.0519444,4.0
1988,AZDEQ_SW-431,34.1786111,-114.0519444,19.0
1989,AZDEQ_SW-431,34.1786111,-114.0519444,4.0
1990,AZDEQ_SW-431,34.1786111,-114.0519444,3.0
1991,AZDEQ_SW-431,34.1786111,-114.0519444,2.0
1993,AZDEQ_SW-431,34.1786111,-114.0519444,3.0
1994,AZDEQ_SW-431,34.1786111,-114.0519444,1.0
2000,AZDEQ_SW-1961,32.994475,-109.35,150.0
2001,AZDEQ_SW-1961,32.994475,-109.35,8.5
2002,AZDEQ_SW-1961,32.994475,-109.35,150.0
2003,AZDEQ_SW-1961,32.994475,-109.35,5.3
2004,AZDEQ_SW-1961,32.994475,-109.35,13.0
2005,AZDEQ_SW-1961,32.994475,-109.35,4.6
2000,AZDEQ_SW-1962,32.9885972,-109.3628583,150.0
2001,AZDEQ_SW-1962,32.9885972,-109.3628583,7.9
2002,AZDEQ_SW-1962,32.9885972,-109.3628583,170.0
2003,AZDEQ_SW-1962,32.9885972,-109.3628583,5.7
2004,AZDEQ_SW-1962,32.9885972,-109.3628583,16.0
2005,AZDEQ_SW-1962,32.9885972,-109.3628583,5.0
2000,AZDEQ_SW-1963,33.0571,-109.4396361,65.0
2001,AZDEQ_SW-1963,33.0571,-109.4396361,7.8
2002,AZDEQ_SW-1963,33.0571,-109.4396361,3.7
2003,AZDEQ_SW-1963,33.0571,-109.4396361,4.4
2004,AZDEQ_SW-1963,33.0571,-109.4396361,12.0
2005,AZDEQ_SW-1963,33.0571,-109.4396361,2.0
