date,loc,latitude,longitude,res
1999,AZDEQ_SW-238,34.6183611,-113.3029722,8.1
2000,AZDEQ_SW-238,34.6183611,-113.3029722,8.475000000000001
2001,AZDEQ_SW-238,34.6183611,-113.3029722,8.225
2002,AZDEQ_SW-238,34.6183611,-113.3029722,7.875
2003,AZDEQ_SW-238,34.6183611,-113.3029722,8.54
2005,AZDEQ_SW-238,34.6183611,-113.3029722,8.66875
2006,AZDEQ_SW-238,34.6183611,-113.3029722,8.696153846153846
2007,AZDEQ_SW-238,34.6183611,-113.3029722,8.566666666666666
2010,AZDEQ_SW-238,34.6183611,-113.3029722,8.733333333333334
2012,AZDEQ_SW-238,34.6183611,-113.3029722,8.3975
2013,AZDEQ_SW-238,34.6183611,-113.3029722,8.48
2015,AZDEQ_SW-238,34.6183611,-113.3029722,8.535
1988,AZDEQ_SW-264,33.9379444,-112.6996944,7.721666666666667
1989,AZDEQ_SW-264,33.9379444,-112.6996944,7.531666666666666
1990,AZDEQ_SW-264,33.9379444,-112.6996944,7.435833333333333
1991,AZDEQ_SW-264,33.9379444,-112.6996944,7.90375
2001,AZDEQ_SW-264,33.9379444,-112.6996944,7.59
2002,AZDEQ_SW-264,33.9379444,-112.6996944,7.635
2008,AZDEQ_SW-264,33.9379444,-112.6996944,7.9079999999999995
2009,AZDEQ_SW-264,33.9379444,-112.6996944,7.993333333333333
2011,AZDEQ_SW-264,33.9379444,-112.6996944,7.826666666666666
2012,AZDEQ_SW-264,33.9379444,-112.6996944,7.7375
2014,AZDEQ_SW-264,33.9379444,-112.6996944,7.7059999999999995
2015,AZDEQ_SW-264,33.9379444,-112.6996944,7.95
2016,AZDEQ_SW-264,33.9379444,-112.6996944,7.68
2018,AZDEQ_SW-264,33.9379444,-112.6996944,7.795
2019,AZDEQ_SW-264,33.9379444,-112.6996944,7.895
2020,AZDEQ_SW-264,33.9379444,-112.6996944,7.23
1999,AZDEQ_SW-523,33.5913889,-111.3425,7.976315789473684
2000,AZDEQ_SW-523,33.5913889,-111.3425,7.547777777777778
2001,AZDEQ_SW-523,33.5913889,-111.3425,8.332666666666666
2003,AZDEQ_SW-523,33.5913889,-111.3425,8.53715909090909
2004,AZDEQ_SW-523,33.5913889,-111.3425,7.78496062992126
2005,AZDEQ_SW-523,33.5913889,-111.3425,8.1125
2006,AZDEQ_SW-523,33.5913889,-111.3425,7.89
2007,AZDEQ_SW-523,33.5913889,-111.3425,8.132
2008,AZDEQ_SW-523,33.5913889,-111.3425,8.343571428571428
2009,AZDEQ_SW-523,33.5913889,-111.3425,8.154255319148936
2010,AZDEQ_SW-523,33.5913889,-111.3425,8.44
2011,AZDEQ_SW-523,33.5913889,-111.3425,8.55
2012,AZDEQ_SW-523,33.5913889,-111.3425,7.84
2015,AZDEQ_SW-523,33.5913889,-111.3425,7.883863636363636
2016,AZDEQ_SW-523,33.5913889,-111.3425,8.112608695652174
1992,AZDEQ_SW-867,34.38719,-112.02144,7.635
1993,AZDEQ_SW-867,34.38719,-112.02144,7.945
1994,AZDEQ_SW-867,34.38719,-112.02144,7.84
1995,AZDEQ_SW-867,34.38719,-112.02144,8.0
1998,AZDEQ_SW-867,34.38719,-112.02144,7.62
2002,AZDEQ_SW-867,34.38719,-112.02144,7.8100000000000005
2008,AZDEQ_SW-867,34.38719,-112.02144,8.0425
2009,AZDEQ_SW-867,34.38719,-112.02144,8.0125
2011,AZDEQ_SW-867,34.38719,-112.02144,7.94
2012,AZDEQ_SW-867,34.38719,-112.02144,7.984999999999999
2015,AZDEQ_SW-867,34.38719,-112.02144,7.785
2016,AZDEQ_SW-867,34.38719,-112.02144,7.755
2017,AZDEQ_SW-867,34.38719,-112.02144,7.86
2018,AZDEQ_SW-867,34.38719,-112.02144,7.8625
2019,AZDEQ_SW-867,34.38719,-112.02144,7.236363636363636
2020,AZDEQ_SW-867,34.38719,-112.02144,7.886666666666667
2021,AZDEQ_SW-867,34.38719,-112.02144,7.846
2001,AZDEQ_SW-885,33.6672222,-111.1697222,7.8925
2003,AZDEQ_SW-885,33.6672222,-111.1697222,8.489090909090908
2004,AZDEQ_SW-885,33.6672222,-111.1697222,7.964285714285714
2005,AZDEQ_SW-885,33.6672222,-111.1697222,8.146666666666667
2006,AZDEQ_SW-885,33.6672222,-111.1697222,7.46
2007,AZDEQ_SW-885,33.6672222,-111.1697222,8.4
2008,AZDEQ_SW-885,33.6672222,-111.1697222,8.314117647058824
2009,AZDEQ_SW-885,33.6672222,-111.1697222,8.132727272727273
2015,AZDEQ_SW-885,33.6672222,-111.1697222,8.3525
2016,AZDEQ_SW-885,33.6672222,-111.1697222,7.652727272727272
1987,AZDEQ_SW-974,33.99375,-109.4651389,7.534
1988,AZDEQ_SW-974,33.99375,-109.4651389,7.392916666666666
1989,AZDEQ_SW-974,33.99375,-109.4651389,7.277647058823529
1993,AZDEQ_SW-974,33.99375,-109.4651389,7.8374999999999995
1994,AZDEQ_SW-974,33.99375,-109.4651389,7.785384615384615
1995,AZDEQ_SW-974,33.99375,-109.4651389,7.4375
1996,AZDEQ_SW-974,33.99375,-109.4651389,7.63875
1999,AZDEQ_SW-974,33.99375,-109.4651389,7.6525
2000,AZDEQ_SW-974,33.99375,-109.4651389,7.42875
2001,AZDEQ_SW-974,33.99375,-109.4651389,7.5075
2002,AZDEQ_SW-974,33.99375,-109.4651389,7.34
2003,AZDEQ_SW-974,33.99375,-109.4651389,7.678181818181819
2004,AZDEQ_SW-974,33.99375,-109.4651389,7.6925
2005,AZDEQ_SW-974,33.99375,-109.4651389,7.683333333333334
2006,AZDEQ_SW-974,33.99375,-109.4651389,8.105
2007,AZDEQ_SW-974,33.99375,-109.4651389,7.9525
2008,AZDEQ_SW-974,33.99375,-109.4651389,7.876666666666666
2009,AZDEQ_SW-974,33.99375,-109.4651389,7.97
2010,AZDEQ_SW-974,33.99375,-109.4651389,8.196666666666667
2011,AZDEQ_SW-974,33.99375,-109.4651389,7.953333333333334
2012,AZDEQ_SW-974,33.99375,-109.4651389,7.43
2013,AZDEQ_SW-974,33.99375,-109.4651389,8.305
2015,AZDEQ_SW-974,33.99375,-109.4651389,7.785
2017,AZDEQ_SW-974,33.99375,-109.4651389,7.99
2018,AZDEQ_SW-974,33.99375,-109.4651389,8.252
2019,AZDEQ_SW-974,33.99375,-109.4651389,8.59
1992,AZDEQ_SW-1157,34.2977778,-114.1388889,8.48857142857143
1993,AZDEQ_SW-1157,34.2977778,-114.1388889,8.041666666666666
1994,AZDEQ_SW-1157,34.2977778,-114.1388889,8.257391304347825
1995,AZDEQ_SW-1157,34.2977778,-114.1388889,8.072808988764045
1996,AZDEQ_SW-1157,34.2977778,-114.1388889,7.99063492063492
1997,AZDEQ_SW-1157,34.2977778,-114.1388889,7.831304347826087
1998,AZDEQ_SW-1157,34.2977778,-114.1388889,8.137727272727274
2000,AZDEQ_SW-1157,34.2977778,-114.1388889,8.361
2001,AZDEQ_SW-1157,34.2977778,-114.1388889,8.215384615384615
2002,AZDEQ_SW-1157,34.2977778,-114.1388889,8.15
2003,AZDEQ_SW-1157,34.2977778,-114.1388889,8.196666666666667
2004,AZDEQ_SW-1157,34.2977778,-114.1388889,8.290000000000001
2006,AZDEQ_SW-1157,34.2977778,-114.1388889,8.222222222222223
2007,AZDEQ_SW-1157,34.2977778,-114.1388889,7.9799999999999995
2008,AZDEQ_SW-1157,34.2977778,-114.1388889,8.277931034482759
2009,AZDEQ_SW-1157,34.2977778,-114.1388889,8.016666666666667
2013,AZDEQ_SW-1157,34.2977778,-114.1388889,8.393
2014,AZDEQ_SW-1157,34.2977778,-114.1388889,8.292307692307693
2015,AZDEQ_SW-1157,34.2977778,-114.1388889,8.03171875
2016,AZDEQ_SW-1157,34.2977778,-114.1388889,8.285416666666666
2017,AZDEQ_SW-1157,34.2977778,-114.1388889,8.287377049180328
2018,AZDEQ_SW-1157,34.2977778,-114.1388889,8.234590163934426
2019,AZDEQ_SW-1157,34.2977778,-114.1388889,8.28304347826087
2003,AZDEQ_SW-1188,33.5961111,-111.2325,8.62225806451613
2004,AZDEQ_SW-1188,33.5961111,-111.2325,8.008627450980391
2005,AZDEQ_SW-1188,33.5961111,-111.2325,8.2
2006,AZDEQ_SW-1188,33.5961111,-111.2325,8.01108108108108
2009,AZDEQ_SW-1188,33.5961111,-111.2325,8.226666666666667
2010,AZDEQ_SW-1188,33.5961111,-111.2325,8.469999999999999
2011,AZDEQ_SW-1188,33.5961111,-111.2325,8.65
2012,AZDEQ_SW-1188,33.5961111,-111.2325,8.02
2015,AZDEQ_SW-1188,33.5961111,-111.2325,7.880434782608695
2016,AZDEQ_SW-1188,33.5961111,-111.2325,8.2525
1992,AZDEQ_SW-272,33.122,-110.9762222,8.106666666666666
1993,AZDEQ_SW-272,33.122,-110.9762222,8.07235294117647
2000,AZDEQ_SW-272,33.122,-110.9762222,7.9485
2001,AZDEQ_SW-272,33.122,-110.9762222,8.285714285714285
2002,AZDEQ_SW-272,33.122,-110.9762222,8.2
2003,AZDEQ_SW-272,33.122,-110.9762222,7.33
2004,AZDEQ_SW-272,33.122,-110.9762222,7.481
2005,AZDEQ_SW-272,33.122,-110.9762222,7.781428571428571
2006,AZDEQ_SW-272,33.122,-110.9762222,8.34
2007,AZDEQ_SW-272,33.122,-110.9762222,7.265000000000001
2008,AZDEQ_SW-272,33.122,-110.9762222,8.073157894736843
2000,AZDEQ_SW-565,33.3563056,-110.9488364,7.074285714285715
2001,AZDEQ_SW-565,33.3563056,-110.9488364,7.7368421052631575
2003,AZDEQ_SW-565,33.3563056,-110.9488364,7.211428571428572
2004,AZDEQ_SW-565,33.3563056,-110.9488364,6.96
2005,AZDEQ_SW-565,33.3563056,-110.9488364,6.7
2007,AZDEQ_SW-565,33.3563056,-110.9488364,6.9375
2008,AZDEQ_SW-565,33.3563056,-110.9488364,7.67
2014,AZDEQ_SW-565,33.3563056,-110.9488364,6.872
2015,AZDEQ_SW-565,33.3563056,-110.9488364,7.791818181818182
2016,AZDEQ_SW-565,33.3563056,-110.9488364,7.574666666666666
2017,AZDEQ_SW-565,33.3563056,-110.9488364,7.33375
2019,AZDEQ_SW-565,33.3563056,-110.9488364,7.650833333333333
2000,AZDEQ_SW-571,33.3464725,-110.9451139,5.395
2001,AZDEQ_SW-571,33.3464725,-110.9451139,6.413333333333333
2003,AZDEQ_SW-571,33.3464725,-110.9451139,5.92
2004,AZDEQ_SW-571,33.3464725,-110.9451139,6.05
2007,AZDEQ_SW-571,33.3464725,-110.9451139,6.285
2008,AZDEQ_SW-571,33.3464725,-110.9451139,6.42
2014,AZDEQ_SW-571,33.3464725,-110.9451139,5.971111111111111
2015,AZDEQ_SW-571,33.3464725,-110.9451139,6.1450000000000005
2016,AZDEQ_SW-571,33.3464725,-110.9451139,6.218
2017,AZDEQ_SW-571,33.3464725,-110.9451139,6.445
2019,AZDEQ_SW-571,33.3464725,-110.9451139,6.461818181818182
2020,AZDEQ_SW-571,33.3464725,-110.9451139,7.07
1987,AZDEQ_SW-158,32.0191667,-110.6455556,7.832857142857143
1988,AZDEQ_SW-158,32.0191667,-110.6455556,7.68
1989,AZDEQ_SW-158,32.0191667,-110.6455556,8.184615384615386
1990,AZDEQ_SW-158,32.0191667,-110.6455556,8.298571428571428
1991,AZDEQ_SW-158,32.0191667,-110.6455556,8.133846153846154
1992,AZDEQ_SW-158,32.0191667,-110.6455556,8.079230769230769
1993,AZDEQ_SW-158,32.0191667,-110.6455556,8.028571428571428
1994,AZDEQ_SW-158,32.0191667,-110.6455556,7.870833333333334
1995,AZDEQ_SW-158,32.0191667,-110.6455556,7.99375
1998,AZDEQ_SW-158,32.0191667,-110.6455556,7.96
2012,AZDEQ_SW-158,32.0191667,-110.6455556,7.625
2013,AZDEQ_SW-158,32.0191667,-110.6455556,7.745
2016,AZDEQ_SW-158,32.0191667,-110.6455556,7.79
2017,AZDEQ_SW-158,32.0191667,-110.6455556,7.78375
2018,AZDEQ_SW-158,32.0191667,-110.6455556,7.705
1992,AZDEQ_SW-670,34.3140572,-112.0614064,8.41
1993,AZDEQ_SW-670,34.3140572,-112.0614064,8.4
1994,AZDEQ_SW-670,34.3140572,-112.0614064,8.5
1995,AZDEQ_SW-670,34.3140572,-112.0614064,8.3
2001,AZDEQ_SW-670,34.3140572,-112.0614064,8.260000000000002
2002,AZDEQ_SW-670,34.3140572,-112.0614064,8.198333333333332
2008,AZDEQ_SW-670,34.3140572,-112.0614064,8.2325
2009,AZDEQ_SW-670,34.3140572,-112.0614064,8.234
2011,AZDEQ_SW-670,34.3140572,-112.0614064,8.026666666666667
2012,AZDEQ_SW-670,34.3140572,-112.0614064,8.195
2016,AZDEQ_SW-670,34.3140572,-112.0614064,7.865
2017,AZDEQ_SW-670,34.3140572,-112.0614064,8.197142857142858
2018,AZDEQ_SW-670,34.3140572,-112.0614064,8.274999999999999
2019,AZDEQ_SW-670,34.3140572,-112.0614064,7.13
2020,AZDEQ_SW-670,34.3140572,-112.0614064,8.2125
1992,AZDEQ_SW-41,31.4277778,-110.4563889,8.608333333333334
1997,AZDEQ_SW-41,31.4277778,-110.4563889,7.930769230769231
2000,AZDEQ_SW-41,31.4277778,-110.4563889,7.297142857142857
2001,AZDEQ_SW-41,31.4277778,-110.4563889,8.0103125
2003,AZDEQ_SW-41,31.4277778,-110.4563889,7.46
2004,AZDEQ_SW-41,31.4277778,-110.4563889,8.227272727272727
2005,AZDEQ_SW-41,31.4277778,-110.4563889,7.520555555555555
2006,AZDEQ_SW-41,31.4277778,-110.4563889,8.10608695652174
2007,AZDEQ_SW-41,31.4277778,-110.4563889,8.07
2017,AZDEQ_SW-41,31.4277778,-110.4563889,7.706363636363636
2018,AZDEQ_SW-41,31.4277778,-110.4563889,8.092424242424242
1992,AZDEQ_SW-44,31.4086111,-111.0852778,7.1606250000000005
1994,AZDEQ_SW-44,31.4086111,-111.0852778,7.850714285714286
1995,AZDEQ_SW-44,31.4086111,-111.0852778,8.93
1997,AZDEQ_SW-44,31.4086111,-111.0852778,7.139
1998,AZDEQ_SW-44,31.4086111,-111.0852778,6.8730769230769235
2000,AZDEQ_SW-44,31.4086111,-111.0852778,7.31625
2001,AZDEQ_SW-44,31.4086111,-111.0852778,7.278043478260869
2003,AZDEQ_SW-44,31.4086111,-111.0852778,6.891304347826087
2004,AZDEQ_SW-44,31.4086111,-111.0852778,7.032380952380953
2005,AZDEQ_SW-44,31.4086111,-111.0852778,9.776363636363637
2008,AZDEQ_SW-44,31.4086111,-111.0852778,6.931
2011,AZDEQ_SW-44,31.4086111,-111.0852778,8.24
2012,AZDEQ_SW-44,31.4086111,-111.0852778,7.350333333333333
2013,AZDEQ_SW-44,31.4086111,-111.0852778,7.270625
2014,AZDEQ_SW-44,31.4086111,-111.0852778,7.605714285714286
1992,AZDEQ_SW-47,33.8502778,-112.265,8.10388888888889
2000,AZDEQ_SW-47,33.8502778,-112.265,8.274285714285714
2001,AZDEQ_SW-47,33.8502778,-112.265,8.0472
2002,AZDEQ_SW-47,33.8502778,-112.265,8.272142857142857
2003,AZDEQ_SW-47,33.8502778,-112.265,7.85890243902439
2004,AZDEQ_SW-47,33.8502778,-112.265,7.83869918699187
2005,AZDEQ_SW-47,33.8502778,-112.265,7.633333333333334
2006,AZDEQ_SW-47,33.8502778,-112.265,8.507272727272728
2012,AZDEQ_SW-47,33.8502778,-112.265,7.9750000000000005
2014,AZDEQ_SW-47,33.8502778,-112.265,8.016296296296296
2017,AZDEQ_SW-47,33.8502778,-112.265,8.06875
2018,AZDEQ_SW-47,33.8502778,-112.265,8.1815
1992,AZDEQ_SW-48,33.9061111,-112.2427778,8.130833333333333
2000,AZDEQ_SW-48,33.9061111,-112.2427778,8.396666666666667
2001,AZDEQ_SW-48,33.9061111,-112.2427778,8.417105263157895
2002,AZDEQ_SW-48,33.9061111,-112.2427778,8.247
2003,AZDEQ_SW-48,33.9061111,-112.2427778,8.476785714285715
2004,AZDEQ_SW-48,33.9061111,-112.2427778,8.152121212121212
2005,AZDEQ_SW-48,33.9061111,-112.2427778,7.6
2006,AZDEQ_SW-48,33.9061111,-112.2427778,8.43
2012,AZDEQ_SW-48,33.9061111,-112.2427778,8.112727272727273
2014,AZDEQ_SW-48,33.9061111,-112.2427778,7.916363636363636
2017,AZDEQ_SW-48,33.9061111,-112.2427778,7.866923076923077
2018,AZDEQ_SW-48,33.9061111,-112.2427778,7.917567567567567
1996,AZDEQ_SW-100,32.8958333,-109.4797222,8.260000000000002
1997,AZDEQ_SW-100,32.8958333,-109.4797222,8.60923076923077
1999,AZDEQ_SW-100,32.8958333,-109.4797222,8.23
2000,AZDEQ_SW-100,32.8958333,-109.4797222,8.25
2001,AZDEQ_SW-100,32.8958333,-109.4797222,8.2325
2002,AZDEQ_SW-100,32.8958333,-109.4797222,8.145
2005,AZDEQ_SW-100,32.8958333,-109.4797222,8.2325
2007,AZDEQ_SW-100,32.8958333,-109.4797222,8.224444444444444
2015,AZDEQ_SW-100,32.8958333,-109.4797222,8.27
2016,AZDEQ_SW-100,32.8958333,-109.4797222,8.032499999999999
2017,AZDEQ_SW-100,32.8958333,-109.4797222,8.2275
2018,AZDEQ_SW-100,32.8958333,-109.4797222,7.855
1987,AZDEQ_SW-129,31.4414911,-109.8254953,3.995
1988,AZDEQ_SW-129,31.4414911,-109.8254953,4.255
1989,AZDEQ_SW-129,31.4414911,-109.8254953,7.3
1991,AZDEQ_SW-129,31.4414911,-109.8254953,7.314
1993,AZDEQ_SW-129,31.4414911,-109.8254953,4.98
1998,AZDEQ_SW-129,31.4414911,-109.8254953,7.550000000000001
1999,AZDEQ_SW-129,31.4414911,-109.8254953,7.3
2000,AZDEQ_SW-129,31.4414911,-109.8254953,5.235294117647059
2002,AZDEQ_SW-129,31.4414911,-109.8254953,8.038333333333334
2003,AZDEQ_SW-129,31.4414911,-109.8254953,8.131666666666668
2007,AZDEQ_SW-129,31.4414911,-109.8254953,7.3566666666666665
2016,AZDEQ_SW-129,31.4414911,-109.8254953,8.23
2020,AZDEQ_SW-129,31.4414911,-109.8254953,6.695
1992,AZDEQ_SW-143,31.6130556,-111.0413889,7.73
1994,AZDEQ_SW-143,31.6130556,-111.0413889,7.445
1995,AZDEQ_SW-143,31.6130556,-111.0413889,7.746666666666666
1996,AZDEQ_SW-143,31.6130556,-111.0413889,7.15
1997,AZDEQ_SW-143,31.6130556,-111.0413889,7.433333333333334
2003,AZDEQ_SW-143,31.6130556,-111.0413889,7.714285714285714
2004,AZDEQ_SW-143,31.6130556,-111.0413889,7.875
2005,AZDEQ_SW-143,31.6130556,-111.0413889,7.959999999999999
2007,AZDEQ_SW-143,31.6130556,-111.0413889,7.83
2009,AZDEQ_SW-143,31.6130556,-111.0413889,7.5
2017,AZDEQ_SW-143,31.6130556,-111.0413889,6.52
2019,AZDEQ_SW-143,31.6130556,-111.0413889,7.9799999999999995
1987,AZDEQ_SW-167,31.38,-110.1108333,8.017222222222223
1988,AZDEQ_SW-167,31.38,-110.1108333,8.17
1989,AZDEQ_SW-167,31.38,-110.1108333,8.186666666666667
1990,AZDEQ_SW-167,31.38,-110.1108333,8.22
1991,AZDEQ_SW-167,31.38,-110.1108333,8.154444444444444
1992,AZDEQ_SW-167,31.38,-110.1108333,8.169166666666667
1993,AZDEQ_SW-167,31.38,-110.1108333,8.1
1994,AZDEQ_SW-167,31.38,-110.1108333,8.179230769230768
1995,AZDEQ_SW-167,31.38,-110.1108333,8.13111111111111
1996,AZDEQ_SW-167,31.38,-110.1108333,8.13
1997,AZDEQ_SW-167,31.38,-110.1108333,8.113333333333333
1998,AZDEQ_SW-167,31.38,-110.1108333,8.1
1999,AZDEQ_SW-167,31.38,-110.1108333,7.763333333333334
2000,AZDEQ_SW-167,31.38,-110.1108333,8.013333333333334
2001,AZDEQ_SW-167,31.38,-110.1108333,8.035
2002,AZDEQ_SW-167,31.38,-110.1108333,8.0125
2003,AZDEQ_SW-167,31.38,-110.1108333,7.8
2004,AZDEQ_SW-167,31.38,-110.1108333,7.87
2005,AZDEQ_SW-167,31.38,-110.1108333,8.175
2006,AZDEQ_SW-167,31.38,-110.1108333,8.032
2007,AZDEQ_SW-167,31.38,-110.1108333,7.885
2011,AZDEQ_SW-167,31.38,-110.1108333,8.806000000000001
2012,AZDEQ_SW-167,31.38,-110.1108333,7.847142857142857
2013,AZDEQ_SW-167,31.38,-110.1108333,8.338000000000001
2014,AZDEQ_SW-167,31.38,-110.1108333,7.93
2015,AZDEQ_SW-167,31.38,-110.1108333,8.082222222222223
2016,AZDEQ_SW-167,31.38,-110.1108333,8.115
2017,AZDEQ_SW-167,31.38,-110.1108333,8.0
2018,AZDEQ_SW-167,31.38,-110.1108333,7.05
2019,AZDEQ_SW-167,31.38,-110.1108333,7.775
1987,AZDEQ_SW-168,31.9055556,-110.2461111,7.9695833333333335
1988,AZDEQ_SW-168,31.9055556,-110.2461111,8.071538461538461
1989,AZDEQ_SW-168,31.9055556,-110.2461111,8.131538461538462
1990,AZDEQ_SW-168,31.9055556,-110.2461111,8.119
1991,AZDEQ_SW-168,31.9055556,-110.2461111,8.066923076923077
1992,AZDEQ_SW-168,31.9055556,-110.2461111,8.1465
1993,AZDEQ_SW-168,31.9055556,-110.2461111,8.02
1994,AZDEQ_SW-168,31.9055556,-110.2461111,8.274
1995,AZDEQ_SW-168,31.9055556,-110.2461111,8.242727272727272
2006,AZDEQ_SW-168,31.9055556,-110.2461111,8.195833333333333
2007,AZDEQ_SW-168,31.9055556,-110.2461111,8.125
2010,AZDEQ_SW-168,31.9055556,-110.2461111,8.22
2011,AZDEQ_SW-168,31.9055556,-110.2461111,7.970000000000001
2012,AZDEQ_SW-168,31.9055556,-110.2461111,8.343529411764706
2015,AZDEQ_SW-168,31.9055556,-110.2461111,8.1875
2016,AZDEQ_SW-168,31.9055556,-110.2461111,8.23
2017,AZDEQ_SW-168,31.9055556,-110.2461111,8.27
1990,AZDEQ_SW-177,31.7253056,-110.1946389,8.5625
1991,AZDEQ_SW-177,31.7253056,-110.1946389,8.261666666666667
1992,AZDEQ_SW-177,31.7253056,-110.1946389,8.436
1993,AZDEQ_SW-177,31.7253056,-110.1946389,8.418333333333333
2006,AZDEQ_SW-177,31.7253056,-110.1946389,8.206363636363637
2007,AZDEQ_SW-177,31.7253056,-110.1946389,8.469999999999999
2009,AZDEQ_SW-177,31.7253056,-110.1946389,8.69
2011,AZDEQ_SW-177,31.7253056,-110.1946389,8.432500000000001
2012,AZDEQ_SW-177,31.7253056,-110.1946389,8.4492
2013,AZDEQ_SW-177,31.7253056,-110.1946389,8.564
2014,AZDEQ_SW-177,31.7253056,-110.1946389,7.93
2015,AZDEQ_SW-177,31.7253056,-110.1946389,8.2875
2016,AZDEQ_SW-177,31.7253056,-110.1946389,8.254999999999999
2017,AZDEQ_SW-177,31.7253056,-110.1946389,8.32
2018,AZDEQ_SW-177,31.7253056,-110.1946389,8.135
1990,AZDEQ_SW-178,31.5496944,-110.1367222,8.311666666666667
1991,AZDEQ_SW-178,31.5496944,-110.1367222,8.005882352941176
1992,AZDEQ_SW-178,31.5496944,-110.1367222,8.02909090909091
1993,AZDEQ_SW-178,31.5496944,-110.1367222,7.91875
2006,AZDEQ_SW-178,31.5496944,-110.1367222,8.32
2011,AZDEQ_SW-178,31.5496944,-110.1367222,7.824999999999999
2012,AZDEQ_SW-178,31.5496944,-110.1367222,7.634285714285714
2013,AZDEQ_SW-178,31.5496944,-110.1367222,7.451666666666667
2015,AZDEQ_SW-178,31.5496944,-110.1367222,7.9625
2016,AZDEQ_SW-178,31.5496944,-110.1367222,8.18
2017,AZDEQ_SW-178,31.5496944,-110.1367222,7.73
2018,AZDEQ_SW-178,31.5496944,-110.1367222,8.052
2019,AZDEQ_SW-178,31.5496944,-110.1367222,7.312
1987,AZDEQ_SW-180,31.6252778,-110.1741667,8.2
1988,AZDEQ_SW-180,31.6252778,-110.1741667,8.366666666666667
1989,AZDEQ_SW-180,31.6252778,-110.1741667,8.2
1990,AZDEQ_SW-180,31.6252778,-110.1741667,8.414285714285715
1991,AZDEQ_SW-180,31.6252778,-110.1741667,8.261
1992,AZDEQ_SW-180,31.6252778,-110.1741667,8.20125
1993,AZDEQ_SW-180,31.6252778,-110.1741667,8.219090909090909
1994,AZDEQ_SW-180,31.6252778,-110.1741667,8.116666666666667
1995,AZDEQ_SW-180,31.6252778,-110.1741667,8.24
2006,AZDEQ_SW-180,31.6252778,-110.1741667,8.148333333333333
2007,AZDEQ_SW-180,31.6252778,-110.1741667,8.34
2011,AZDEQ_SW-180,31.6252778,-110.1741667,8.474
2012,AZDEQ_SW-180,31.6252778,-110.1741667,8.312857142857142
2013,AZDEQ_SW-180,31.6252778,-110.1741667,8.456666666666667
2015,AZDEQ_SW-180,31.6252778,-110.1741667,8.076
2016,AZDEQ_SW-180,31.6252778,-110.1741667,8.178
2017,AZDEQ_SW-180,31.6252778,-110.1741667,8.155
2018,AZDEQ_SW-180,31.6252778,-110.1741667,8.176
2019,AZDEQ_SW-180,31.6252778,-110.1741667,7.948333333333333
1990,AZDEQ_SW-194,34.1517778,-109.2945278,8.19
1991,AZDEQ_SW-194,34.1517778,-109.2945278,8.424166666666666
1992,AZDEQ_SW-194,34.1517778,-109.2945278,8.328
1993,AZDEQ_SW-194,34.1517778,-109.2945278,8.4375
1994,AZDEQ_SW-194,34.1517778,-109.2945278,8.48
1999,AZDEQ_SW-194,34.1517778,-109.2945278,8.45625
2000,AZDEQ_SW-194,34.1517778,-109.2945278,8.42875
2001,AZDEQ_SW-194,34.1517778,-109.2945278,8.286249999999999
2002,AZDEQ_SW-194,34.1517778,-109.2945278,8.2825
2003,AZDEQ_SW-194,34.1517778,-109.2945278,8.333
2004,AZDEQ_SW-194,34.1517778,-109.2945278,8.42625
2005,AZDEQ_SW-194,34.1517778,-109.2945278,8.016666666666666
2006,AZDEQ_SW-194,34.1517778,-109.2945278,8.434999999999999
2007,AZDEQ_SW-194,34.1517778,-109.2945278,7.9475
2008,AZDEQ_SW-194,34.1517778,-109.2945278,8.233333333333334
2015,AZDEQ_SW-194,34.1517778,-109.2945278,8.375
1993,AZDEQ_SW-195,34.1451667,-109.2945833,8.384
1994,AZDEQ_SW-195,34.1451667,-109.2945833,8.344999999999999
1995,AZDEQ_SW-195,34.1451667,-109.2945833,8.1625
1996,AZDEQ_SW-195,34.1451667,-109.2945833,8.34375
2001,AZDEQ_SW-195,34.1451667,-109.2945833,8.2
2002,AZDEQ_SW-195,34.1451667,-109.2945833,8.3375
2008,AZDEQ_SW-195,34.1451667,-109.2945833,8.173333333333334
2009,AZDEQ_SW-195,34.1451667,-109.2945833,8.065
2010,AZDEQ_SW-195,34.1451667,-109.2945833,8.149999999999999
2015,AZDEQ_SW-195,34.1451667,-109.2945833,8.24
2017,AZDEQ_SW-195,34.1451667,-109.2945833,8.17
1993,AZDEQ_SW-196,34.7823889,-110.0438611,8.885000000000002
1994,AZDEQ_SW-196,34.7823889,-110.0438611,8.80125
1995,AZDEQ_SW-196,34.7823889,-110.0438611,8.4225
1996,AZDEQ_SW-196,34.7823889,-110.0438611,8.545
1999,AZDEQ_SW-196,34.7823889,-110.0438611,8.36
2000,AZDEQ_SW-196,34.7823889,-110.0438611,8.370000000000001
2001,AZDEQ_SW-196,34.7823889,-110.0438611,8.355555555555556
2002,AZDEQ_SW-196,34.7823889,-110.0438611,8.2
2003,AZDEQ_SW-196,34.7823889,-110.0438611,8.31
2004,AZDEQ_SW-196,34.7823889,-110.0438611,8.3725
2005,AZDEQ_SW-196,34.7823889,-110.0438611,8.476666666666667
2006,AZDEQ_SW-196,34.7823889,-110.0438611,8.47
2007,AZDEQ_SW-196,34.7823889,-110.0438611,8.375714285714286
